uid,iid
15017,9804
14859,9804
19762,9804
12850,8015
10004,8015
15017,8015
10784,10683
18643,10683
11697,10683
12544,137
13566,137
12850,137
13013,137
8416,137
12372,137
13814,137
11586,137
15017,137
9760,3044
22121,3044
10676,676
2947,676
8553,676
6112,676
7688,676
8167,676
22467,676
8378,676
10309,676
16877,676
15993,676
4931,676
12477,676
17447,9903
22382,9903
608,9903
3716,9903
17043,9903
6537,9903
17319,9903
5422,9903
7286,9903
10533,9903
22418,9903
16450,9903
17799,9903
19836,9903
5471,9903
357,9903
13455,9903
22155,9903
13962,9903
10464,9903
15521,9903
10004,9903
11864,9903
10772,9903
18200,9903
14365,9903
14943,9903
10742,9903
493,9903
15645,9903
4689,9903
17864,9903
21592,9903
1907,9903
20261,9903
11004,9903
12337,5787
22027,6717
15971,6717
16364,6717
10017,6717
8262,6717
1150,6717
33,6717
20228,6717
3736,6717
7318,8083
10674,223
18922,223
22400,4487
12953,6037
20846,6037
16142,6037
16803,6037
4422,10463
17000,10463
5860,5447
19468,5447
19794,5447
9271,5447
9875,1139
19277,1139
13362,11332
19799,6015
9583,6015
6413,6015
21402,6015
3412,6015
9329,6015
13915,6015
14763,6015
17805,6015
4652,6015
3807,6015
4519,6015
3750,6015
457,6015
9598,6015
4784,6015
18042,6015
18247,6015
6308,6015
5156,6015
814,6015
12372,6015
2254,6015
6937,6015
15718,6015
11368,6015
12260,6015
5915,6015
17541,6015
2790,6015
22132,6445
19415,6445
8283,6445
8949,6445
9993,6445
2617,6445
6043,6445
15099,6445
15281,6445
20998,6445
19946,6445
6578,6445
9065,8560
13315,8560
14692,8560
11045,11547
6095,11547
20899,895
22380,895
14316,895
22132,895
10981,895
20860,895
4654,895
19326,895
16349,895
17408,895
2068,895
22077,895
20693,895
14342,895
10004,895
4458,895
13985,895
12530,895
2386,895
3036,895
12813,895
4558,895
4513,895
3743,895
17204,895
2408,895
19692,895
3471,895
6597,895
11839,895
2206,3437
19444,7816
3324,7816
5735,7816
20681,7816
20190,7816
20904,7816
2634,7816
9676,7816
8273,7816
5058,7816
16160,7816
3874,7816
20134,7816
15950,7816
7020,7816
20397,7816
19216,10480
11528,7271
21862,7271
4468,7271
3214,7271
3818,7271
15327,7271
18152,7271
15533,7271
15883,7271
9877,7271
20365,7271
5464,7271
19483,7271
8645,7271
15455,7271
11273,7271
22045,7271
16932,7271
13090,7271
13151,7271
18949,7271
10734,10097
20556,10097
2125,10097
21545,10097
22400,1643
1020,7177
15596,7177
20860,7177
18719,7177
3512,7177
22299,7177
10532,7177
8530,316
12792,316
22132,2073
19415,2073
10356,2073
17628,2073
22290,2073
15017,2073
22065,2073
6095,2073
20812,2073
8353,5774
4473,5774
12025,1896
974,1896
6919,1896
14124,1896
6428,1896
4864,405
7405,405
8506,2100
11956,2100
14643,2100
15148,4984
19586,4984
8063,4984
4614,4984
8260,4984
19749,4984
3162,4984
7479,4984
18829,4984
9460,6987
16501,6987
7898,6987
18482,6987
13486,1314
13461,4474
12171,1766
22132,1766
10347,1766
19326,1766
7688,1766
2068,1766
16036,1766
17899,1766
19583,1766
10004,1766
19805,1766
15561,1766
15542,1766
846,1766
11839,1766
15836,1145
1449,1145
17218,1145
3109,1145
1219,1145
7020,1145
18689,8295
15056,8295
5552,8295
19473,8295
12529,8295
4854,8295
20951,8295
10278,8295
21369,8295
14576,8295
10004,8295
7653,8295
20044,8295
18936,8295
18484,8295
17864,8295
18381,6546
5232,6546
3426,6546
7523,6546
9202,6546
1844,4913
2985,9108
1539,2619
18948,2619
7041,2619
10693,2619
13728,558
21758,4810
13814,10412
18742,10412
14859,10412
11823,5344
10514,5344
2269,2768
15218,10348
6404,10348
2038,9815
4784,9815
9832,9815
19057,9815
7688,8911
5978,8911
19583,8911
19415,11931
15243,11931
12818,11931
375,11931
12384,11931
5003,11931
22290,11931
9049,11931
3512,11931
21160,11931
15017,11931
10398,7505
19238,7505
17126,7505
4567,7505
1981,7505
12182,7505
16165,7505
21797,7505
18440,7505
14712,7505
5288,7505
11151,7505
12322,7505
9280,7505
7653,7505
664,7505
12463,7505
7903,7505
9610,7505
17422,7505
15312,7505
14789,7505
789,7505
14862,7505
15017,7505
9747,7505
6095,7505
19172,7505
8389,7505
12521,7505
17484,8781
5660,8781
16631,8781
10510,8781
12086,8781
10137,8781
12544,8781
14019,8781
16865,8781
18698,8781
11157,8781
15861,8781
19651,8781
19326,8781
7924,8781
13861,8781
1896,8781
17298,8781
948,8781
14712,8781
19133,8781
17218,8781
7751,8781
15212,8781
4387,8781
324,8781
14057,8781
20119,8781
17949,8781
10648,8781
11061,8781
20419,8781
11473,8781
6686,8781
12463,8781
16467,8781
3036,8781
19043,8781
16135,8781
4187,8781
15312,8781
1065,8781
16008,8781
1920,8781
8786,8781
12523,8781
15950,8781
18513,8781
3129,8781
9784,8781
15017,8781
19484,8781
843,8781
7808,8781
7991,8781
4635,8781
6095,8781
19172,8781
17406,8781
6157,8781
20899,5887
19503,5887
9125,5887
5540,5887
7766,5887
17939,5887
11768,5887
17935,5887
531,5887
3406,5887
4085,5887
5118,5887
3818,5887
10578,5887
395,5887
15861,5887
12213,5887
15277,5887
17694,5887
19326,5887
7148,5887
8364,5887
17218,5887
5268,5887
17446,5887
10004,5887
17949,5887
22176,5887
12463,5887
7624,5887
3537,5887
19043,5887
8750,5887
10333,5887
21754,5887
15312,5887
16008,5887
5377,5887
12687,5887
15898,5887
15017,5887
6095,5887
11724,1885
11061,1885
9978,1885
3678,43
4966,43
4397,9830
5266,9830
21386,9830
1896,9830
22212,9830
11290,9830
11575,9830
13194,8156
20860,8156
7018,8156
16560,8156
4165,8156
3324,2773
15255,2773
16379,10501
20348,7108
14073,2441
1414,2441
14159,2441
10004,2441
7702,2441
12521,2441
10870,8277
2634,8277
18020,8277
7383,6992
772,6992
262,6992
7688,6992
10124,6992
7434,6992
8101,37
1799,37
16234,37
20004,37
3545,37
15753,11744
5497,11744
13128,11744
2138,11744
3085,11744
22209,11744
1396,4399
9839,4399
13410,4399
18021,4399
14859,4399
10004,10003
20230,10001
848,275
5474,275
10734,275
3871,275
14828,275
2125,275
9540,275
21930,275
10927,275
19478,275
2904,275
10640,10925
2052,4462
8981,4462
16654,4462
10046,4462
4797,10465
16276,10465
14084,10465
14971,10465
7183,10775
1554,10775
544,10775
13985,10775
11238,10775
15489,2470
18250,2470
13013,2470
14859,2470
19415,6066
19629,6066
20016,2941
16954,2941
18179,2941
20445,9642
11808,9642
21297,9242
5850,9242
12027,11406
18778,11406
119,11406
22351,7955
11163,7434
14519,7434
9446,6582
19720,6582
6885,6582
613,6582
22081,2947
12834,2947
15967,2947
21789,2947
15016,2947
5660,793
16089,793
22348,793
9125,793
15905,793
22132,793
11988,793
8401,793
10862,793
16124,793
15861,793
22400,793
2944,793
12213,793
6938,793
19326,793
22249,793
18881,793
7688,793
18,793
1517,793
10648,793
5047,793
9280,793
2363,793
8760,793
7451,793
8369,793
16130,793
15898,793
15017,793
9928,793
6095,793
10924,793
13151,793
13252,2634
14987,2634
19277,2634
7653,2634
20084,3933
18166,5461
19930,5461
11213,7541
18142,7541
3977,5651
5532,5651
4607,5106
21801,5106
12363,6481
19138,6481
14021,6481
7418,6481
4591,6481
6697,6481
17287,6481
11941,7428
14881,712
7150,712
19063,712
8836,712
2645,712
21383,712
14859,712
3311,712
11226,5259
13052,5259
11990,5259
10585,5259
4136,5259
10403,5259
7506,5259
9125,5259
16466,5259
10802,5259
7356,5259
4561,5259
5168,5259
19444,5259
3633,5259
21862,5259
17935,5259
4045,5259
15915,5259
4114,5259
2142,5259
16331,5259
13252,5259
7312,5259
2359,5259
6032,5259
11548,5259
16956,5259
10137,5259
5118,5259
12838,5259
17077,5259
3818,5259
3910,5259
6644,5259
13635,5259
7706,5259
6083,5259
13042,5259
7696,5259
12594,5259
15861,5259
22400,5259
15472,5259
10729,5259
12224,5259
15687,5259
18039,5259
18531,5259
16705,5259
18597,5259
6916,5259
14541,5259
19326,5259
21705,5259
4470,5259
7138,5259
16941,5259
7688,5259
8968,5259
12444,5259
3794,5259
13607,5259
14424,5259
14712,5259
19684,5259
11573,5259
22423,5259
19133,5259
5446,5259
17218,5259
3428,5259
13279,5259
1166,5259
10306,5259
22121,5259
5023,5259
11286,5259
14215,5259
16179,5259
18396,5259
6329,5259
11743,5259
6274,5259
7812,5259
19606,5259
2470,5259
3513,5259
479,5259
9280,5259
8187,5259
16372,5259
6788,5259
7320,5259
21651,5259
12463,5259
8179,5259
5455,5259
20042,5259
7538,5259
19293,5259
16467,5259
10765,5259
3036,5259
9264,5259
6939,5259
17426,5259
19783,5259
7308,5259
6071,5259
18704,5259
19140,5259
8076,5259
17152,5259
11239,5259
7075,5259
417,5259
13085,5259
4253,5259
17325,5259
1462,5259
16486,5259
7797,5259
13268,5259
3100,5259
15708,5259
1470,5259
20052,5259
4275,5259
13201,5259
8369,5259
3150,5259
10406,5259
16516,5259
14816,5259
13188,5259
4524,5259
12877,5259
6382,5259
12068,5259
2063,5259
9567,5259
19030,5259
11130,5259
7479,5259
15017,5259
6827,5259
17750,5259
15487,5259
9928,5259
12880,5259
6142,5259
985,5259
8274,5259
9141,5259
6597,5259
10679,5259
21659,5259
2004,8548
16578,700
15056,700
15942,700
22400,700
10994,700
19326,8789
19014,8789
3400,8789
19745,8789
17835,6853
11741,6853
21951,6853
20479,1906
13347,1906
17637,3821
19251,3821
17053,3821
3162,3821
16444,9375
17835,9375
20312,9375
7009,9375
19403,9375
13829,9375
13543,9375
13603,9375
19336,3029
13757,750
8368,750
12650,7755
14424,1383
17536,1383
5764,10043
4911,10043
2631,10043
12594,10043
22400,10043
581,10043
7835,10043
10004,10043
19374,10043
4554,10043
14604,10043
3639,10043
6686,10043
665,10043
16406,10043
16568,10043
1292,10043
20063,2591
15017,2591
12275,3046
955,3046
8180,3046
4045,3046
3818,3046
1277,3046
19326,3046
15218,3046
681,3046
1017,3046
2149,3046
22086,3046
3036,3046
18656,3046
5168,5732
22400,5732
20693,5732
22244,5732
20798,9483
3592,9483
4283,10460
15942,10460
14941,10460
6238,10460
1560,10460
395,10460
7598,10460
1539,10460
19326,10460
6877,10460
17227,10460
12463,10460
2386,10460
19944,10460
1809,10460
4049,10460
4383,10460
7849,10460
9520,10460
15017,10460
565,1968
22132,1968
5168,1968
12745,1968
15063,1968
12818,1968
1981,1968
942,1968
18201,1968
16505,1968
8153,1968
14941,1968
5118,1968
3818,1968
9186,1968
17402,1968
11735,1968
20860,1968
16124,1968
10730,1968
7598,1968
21175,1968
15472,1968
10729,1968
18039,1968
7688,1968
2645,1968
21365,1968
4854,1968
15095,1968
18440,1968
17218,1968
9547,1968
22489,1968
766,1968
15109,1968
17206,1968
10052,1968
5754,1968
7719,1968
2484,1968
6875,1968
12463,1968
16462,1968
18021,1968
2861,1968
11652,1968
17152,1968
3308,1968
11047,1968
1061,1968
1920,1968
12372,1968
1462,1968
18179,1968
15819,1968
16178,1968
2347,1968
17457,1968
3512,1968
12415,1968
16729,1968
12880,1968
1765,1968
6095,1968
4165,1968
17604,1968
11817,1968
15074,9467
11516,9467
15181,9467
15063,9467
12210,9467
16331,9467
1252,9467
8015,9467
9340,9467
3818,9467
22205,9467
16342,9467
7696,9467
5629,9467
9723,9467
11656,9467
15391,9467
19326,9467
4854,9467
1865,9467
7789,9467
9547,9467
13314,9467
7546,9467
13109,9467
20199,9467
6329,9467
14057,9467
6477,9467
15960,9467
4413,9467
12498,9467
9280,9467
5690,9467
16930,9467
18819,9467
6875,9467
12463,9467
14921,9467
6314,9467
9049,9467
6939,9467
4412,9467
16664,9467
3995,9467
9441,9467
5983,9467
4253,9467
12372,9467
1462,9467
19378,9467
14971,9467
21422,9467
2217,9467
20661,9467
13835,9467
3512,9467
4817,9467
15017,9467
12880,9467
19295,9467
1765,9467
6095,9467
21940,9467
9862,9467
10385,9467
22244,9467
18224,2362
3634,2362
11309,2362
1360,2362
15567,2362
2161,2362
15861,2362
22400,2362
11314,2362
2123,2362
15670,2362
19326,2362
7688,2362
13861,2362
21365,2362
4854,2362
14712,2362
19098,2362
17218,2362
6804,2362
5272,2362
10094,2362
10485,2362
7333,2362
13122,2362
2484,2362
2646,2362
12463,2362
5709,2362
19824,2362
20746,2362
4494,2362
1462,2362
19038,2362
8371,2362
8595,2362
8854,2362
8073,2944
3732,2944
805,2944
14680,2944
10802,2944
15556,2944
12275,2944
17081,2944
2055,2944
3312,2944
5558,2944
3971,2944
11039,2944
13194,2944
20781,2944
14941,2944
3818,2944
8531,2944
13961,2944
20811,2944
15472,2944
5686,2944
14796,2944
5048,2944
2944,2944
18728,2944
7799,2944
18597,2944
10948,2944
3187,2944
17334,2944
3166,2944
1695,2944
19782,2944
7187,2944
4928,2944
16013,2944
766,2944
16085,2944
17801,2944
14057,2944
3474,2944
7608,2944
951,2944
9381,2944
5497,2944
5073,2944
787,2944
12498,2944
12468,2944
4972,2944
21169,2944
2386,2944
3077,2944
16980,2944
4253,2944
6316,2944
21351,2944
6065,2944
17859,2944
14319,2944
17355,2944
13794,2944
15017,2944
3442,2944
21466,2944
1765,2944
6095,2944
4165,2944
3698,2944
4057,2944
4708,2944
13091,2944
10070,2944
20713,2944
15141,2348
19503,2348
9460,2348
1868,2348
17884,2348
17388,2348
8747,2348
10758,2348
6133,2348
6496,2348
16459,2348
1981,2348
21113,2348
12544,2348
5916,2348
5118,2348
3818,2348
14073,2348
15596,2348
21937,2348
7688,2348
17295,2348
4072,2348
14712,2348
7751,2348
13314,2348
11111,2348
20737,2348
9381,2348
2416,2348
12498,2348
18757,2348
5754,2348
418,2348
6875,2348
12463,2348
13057,2348
20048,2348
17138,2348
19043,2348
10859,2348
7925,2348
11239,2348
8416,2348
16008,2348
12372,2348
2217,2348
14900,2348
17492,2348
3512,2348
15017,2348
1590,2348
12880,2348
1765,2348
6095,2348
21940,2348
6597,2348
8389,2348
3578,7981
20715,7981
8402,7981
15172,7981
9460,7981
4367,7981
13179,7981
15462,7981
13944,7981
17884,7981
14818,7981
1294,7981
3058,7981
692,7981
8052,7981
19259,7981
22132,7981
13587,7981
12210,7981
8931,7981
7619,7981
13003,7981
7312,7981
16459,7981
4922,7981
7933,7981
11169,7981
8153,7981
7269,7981
5916,7981
3818,7981
21737,7981
6644,7981
15111,7981
12439,7981
3069,7981
4889,7981
2395,7981
21932,7981
15472,7981
5048,7981
18039,7981
18728,7981
11048,7981
5896,7981
16860,7981
14301,7981
20137,7981
9476,7981
10307,7981
19836,7981
21797,7981
7688,7981
385,7981
6405,7981
13861,7981
4854,7981
17369,7981
7524,7981
18440,7981
13896,7981
9908,7981
22423,7981
17218,7981
7187,7981
19343,7981
9547,7981
13169,7981
14234,7981
8567,7981
13614,7981
766,7981
17603,7981
70,7981
4587,7981
1517,7981
11111,7981
20737,7981
15676,7981
19630,7981
5073,7981
3941,7981
20967,7981
10082,7981
2416,7981
12498,7981
14560,7981
2998,7981
8039,7981
5062,7981
17785,7981
4390,7981
8606,7981
7899,7981
8760,7981
7719,7981
7653,7981
16283,7981
1746,7981
6045,7981
12463,7981
7903,7981
3517,7981
5058,7981
3036,7981
7702,7981
22427,7981
14284,7981
18021,7981
6051,7981
2861,7981
8566,7981
6939,7981
775,7981
9938,7981
21162,7981
7917,7981
6140,7981
15634,7981
18247,7981
22045,7981
10859,7981
2093,7981
19824,7981
10034,7981
7925,7981
11239,7981
8766,7981
4253,7981
12372,7981
18865,7981
14971,7981
16605,7981
3369,7981
13206,7981
2217,7981
17492,7981
16034,7981
18094,7981
6541,7981
20544,7981
13794,7981
6491,7981
2341,7981
19353,7981
8854,7981
9783,7981
5862,7981
15017,7981
17273,7981
13251,7981
14355,7981
14602,7981
6095,7981
21940,7981
6597,7981
17129,7981
18588,7981
14819,7981
14543,7981
14281,6667
3457,6667
4445,6667
2448,6667
166,6667
4367,6667
10176,6667
5607,6667
12363,6667
2591,6667
13984,6667
12370,6667
15,6667
5168,6667
12513,6667
8201,6667
17782,6667
6133,6667
531,6667
16331,6667
14251,6667
5539,6667
19,6667
7687,6667
863,6667
22197,6667
8581,6667
2664,6667
5118,6667
8955,6667
3818,6667
11156,6667
17806,6667
12182,6667
1309,6667
14073,6667
5098,6667
20826,6667
21175,6667
1362,6667
22400,6667
15472,6667
5048,6667
3196,6667
9476,6667
18616,6667
15656,6667
20956,6667
18100,6667
13483,6667
7688,6667
13145,6667
6795,6667
2645,6667
16110,6667
4854,6667
12205,6667
14806,6667
22226,6667
8806,6667
3336,6667
18219,6667
11462,6667
17218,6667
7187,6667
21663,6667
13169,6667
9260,6667
16522,6667
3835,6667
14342,6667
8567,6667
13109,6667
4372,6667
5464,6667
10591,6667
496,6667
16085,6667
5565,6667
2477,6667
6647,6667
6329,6667
14057,6667
3983,6667
4773,6667
6792,6667
17497,6667
10648,6667
20345,6667
21966,6667
17206,6667
5073,6667
12558,6667
4474,6667
11874,6667
12498,6667
5127,6667
5296,6667
479,6667
13021,6667
19962,6667
2890,6667
17795,6667
4625,6667
2646,6667
12463,6667
18364,6667
2732,6667
2386,6667
16609,6667
15440,6667
19694,6667
21154,6667
7702,6667
9049,6667
2861,6667
9224,6667
11652,6667
8423,6667
8230,6667
22403,6667
3435,6667
4108,6667
3885,6667
3341,6667
10331,6667
6173,6667
13037,6667
15736,6667
4253,6667
3105,6667
12372,6667
13268,6667
21351,6667
13206,6667
13681,6667
16741,6667
21898,6667
11696,6667
12068,6667
667,6667
16484,6667
9567,6667
8959,6667
5862,6667
4817,6667
12486,6667
15017,6667
12880,6667
8417,6667
19295,6667
6095,6667
4165,6667
19719,6667
9331,6667
13760,6667
18588,6667
20153,6667
11612,6667
8049,6667
18659,6667
22244,6667
10508,6667
20713,6667
20576,10555
22348,10555
805,10555
12275,10555
17081,10555
5168,10555
21284,10555
8401,10555
14941,10555
3818,10555
21737,10555
15472,10555
6418,10555
12975,10555
18597,10555
659,10555
4204,10555
3083,10555
14712,10555
15491,10555
2141,10555
7751,10555
18451,10555
766,10555
10648,10555
11151,10555
2416,10555
18757,10555
15196,10555
11300,10555
5515,10555
3278,10555
2646,10555
15455,10555
3036,10555
20048,10555
1462,10555
22019,10555
13814,10555
2347,10555
15017,10555
19375,10555
13771,10555
6095,10555
10924,10555
8389,10555
2116,9380
14800,9380
15172,9380
10684,9380
6206,9380
13032,9380
6496,9380
8822,9380
4607,9380
5539,9380
1894,9380
10973,9380
12544,9380
5916,9380
11042,9380
1128,9380
6893,9380
22479,9380
5048,9380
18039,9380
15656,9380
15313,9380
13258,9380
1300,9380
9569,9380
7688,9380
4072,9380
2906,9380
15874,9380
9908,9380
20809,9380
13062,9380
5609,9380
14057,9380
8593,9380
8357,9380
18058,9380
20339,9380
7653,9380
20497,9380
418,9380
22224,9380
12463,9380
5455,9380
13682,9380
13057,9380
4604,9380
21930,9380
316,9380
18786,9380
3507,9380
10331,9380
9965,9380
20108,9380
15534,9380
10035,9380
5824,9380
4901,9380
588,9380
7020,9380
5081,9380
19654,9380
15336,9380
10076,9380
6142,9380
6095,9380
985,9380
20401,9380
6597,9380
10532,9380
10508,9380
18706,8928
14535,8928
5535,8928
7413,8928
262,8928
12929,8928
15596,8928
10730,8928
2944,8928
11048,8928
20963,8928
18618,8928
14424,8928
204,8928
12850,8928
4788,8928
11916,8928
4625,8928
19861,8928
5455,8928
1029,8928
15892,8928
249,8928
8416,8928
5514,8928
2217,8928
15372,8928
559,8928
3512,8928
13385,8928
4961,8928
15017,8928
1773,8928
15452,8928
22473,8928
15963,8928
6095,8928
1501,8928
4893,8928
20077,8618
17344,8618
4445,8618
21474,8618
18381,8618
3361,8618
8484,8618
10802,8618
2591,8618
8052,8618
2006,8618
12033,8618
17388,8618
3312,8618
5168,8618
15069,8618
14396,8618
4674,8618
13677,8618
17027,8618
9900,8618
12210,8618
6496,8618
16331,8618
14044,8618
19899,8618
15942,8618
14418,8618
14928,8618
5369,8618
11169,8618
2476,8618
20530,8618
9542,8618
15040,8618
14941,8618
12193,8618
5916,8618
5118,8618
17991,8618
21088,8618
3818,8618
21737,8618
5729,8618
3821,8618
17402,8618
16680,8618
2414,8618
18411,8618
3069,8618
7598,8618
21175,8618
20307,8618
15861,8618
10980,8618
20811,8618
11656,8618
17556,8618
6013,8618
11389,8618
9967,8618
9476,8618
19448,8618
18597,8618
11087,8618
17382,8618
13177,8618
10543,8618
21622,8618
6916,8618
5039,8618
10405,8618
15368,8618
1554,8618
10182,8618
19326,8618
18100,8618
6841,8618
18573,8618
5892,8618
8170,8618
16136,8618
21365,8618
16110,8618
1896,8618
6593,8618
539,8618
14835,8618
10702,8618
7790,8618
6441,8618
14712,8618
20162,8618
2034,8618
10766,8618
3502,8618
4643,8618
6633,8618
2506,8618
12755,8618
18278,8618
9547,8618
15518,8618
4904,8618
18109,8618
12554,8618
13604,8618
10217,8618
14632,8618
15178,8618
6329,8618
3211,8618
6351,8618
17020,8618
6415,8618
14622,8618
274,8618
7061,8618
11061,8618
18198,8618
15700,8618
8892,8618
9280,8618
2486,8618
20998,8618
3280,8618
20057,8618
21413,8618
16307,8618
12463,8618
8179,8618
2386,8618
2964,8618
20614,8618
3036,8618
16462,8618
7702,8618
16886,8618
9264,8618
6551,8618
21584,8618
9938,8618
18651,8618
12478,8618
9704,8618
3046,8618
20351,8618
10763,8618
20746,8618
15503,8618
15736,8618
4392,8618
16008,8618
3105,8618
12372,8618
1809,8618
9472,8618
767,8618
10037,8618
2217,8618
14900,8618
15740,8618
11663,8618
14816,8618
6364,8618
2409,8618
18687,8618
36,8618
14862,8618
19254,8618
18878,8618
2777,8618
21431,8618
4817,8618
7355,8618
10194,8618
15017,8618
12516,8618
11764,8618
18951,8618
6095,8618
19741,8618
10221,8618
11709,8618
17365,8618
16676,8618
14313,8618
15928,8618
1730,8618
4888,8618
20153,8618
12781,8618
7277,8618
3278,2712
12781,2712
12463,2712
20576,2712
12372,2712
5607,2712
10090,2712
14396,2712
6634,2712
14418,2712
7687,2712
262,2712
3818,2712
7696,2712
22400,2712
14526,2712
9254,2712
5673,2712
20162,2712
2034,2712
4928,2712
13843,2712
22106,2712
17938,2712
951,2712
5073,2712
7890,2712
227,2712
2646,2712
1480,2712
1263,2712
1912,2712
2819,2712
14839,2712
9431,2712
7024,2712
14862,2712
15003,2712
3442,2712
1441,2712
16841,2712
19258,2712
10924,2712
2899,2712
6793,2808
5267,5325
7696,5325
15212,5325
10004,5325
4574,5325
6206,1817
15199,1817
7831,1817
18073,1817
14329,8826
12810,9127
1297,9127
19861,9127
19848,6371
15361,6371
9340,6371
3590,6371
17636,6692
18027,6692
52,6692
10512,6692
16429,11788
17886,11788
10335,11788
19063,11788
19862,11788
22489,11788
2105,11788
8127,11788
4524,11788
18951,11788
14709,2167
18440,2167
7553,2167
430,2167
19946,2167
3512,2167
15017,2167
20395,2167
15910,726
1430,795
2117,795
20177,795
1506,795
19415,1740
15472,1740
6875,1740
5383,3677
7511,5455
14985,6815
13608,6815
5878,6815
7803,6815
9551,6815
14941,11086
14073,11086
14088,11086
1616,3847
19100,3847
3796,3847
5383,3847
8102,7490
9875,7490
15017,8218
12044,937
7927,937
7598,10455
10415,5593
14057,5593
10194,5593
15017,5593
9522,8981
7302,8981
3540,10702
9598,10702
5383,10702
737,10702
2502,10702
12372,10702
3162,10702
10175,10702
2458,5696
4231,5696
10004,5696
10004,4717
21376,6874
6134,6874
4791,6874
8989,2648
22114,2648
20305,2648
9125,2648
5540,2648
16631,2648
5359,2648
6457,2648
3729,2648
18596,2648
13459,2648
7142,2648
15942,2648
12240,2648
10432,2648
17831,2648
22343,2648
13450,2648
2215,2648
4749,2648
18698,2648
3818,2648
21737,2648
14073,2648
11168,2648
1560,2648
5559,2648
15861,2648
10729,2648
20876,2648
12213,2648
17382,2648
4942,2648
19326,2648
9935,2648
7688,2648
16136,2648
19243,2648
19952,2648
1311,2648
7824,2648
6694,2648
20951,2648
6804,2648
10306,2648
14342,2648
6913,2648
5464,2648
8473,2648
3565,2648
6329,2648
10648,2648
17479,2648
4554,2648
11061,2648
20697,2648
20703,2648
16355,2648
119,2648
8353,2648
2590,2648
4473,2648
18819,2648
12463,2648
11862,2648
20930,2648
11796,2648
17442,2648
3036,2648
1873,2648
3995,2648
2356,2648
15598,2648
18783,2648
19944,2648
15312,2648
2313,2648
3625,2648
1809,2648
5298,2648
12687,2648
1790,2648
2063,2648
18494,2648
19798,2648
19408,2648
9520,2648
15017,2648
22280,2648
9593,2648
12099,2648
6095,2648
2423,2648
17406,2648
6822,2648
1735,2648
10545,2648
3364,2648
12521,2648
10004,488
14779,488
21140,488
7479,488
8564,3495
15337,49
17560,49
22114,932
3653,932
14073,932
4854,932
1319,932
18592,932
13985,932
12463,932
12458,932
1292,932
8891,932
7383,2762
20693,2762
15019,5692
4897,5692
10506,5692
7150,5692
6938,5692
19326,5692
439,5692
6853,5692
7751,5692
9280,5692
13985,5692
6875,5692
12964,5692
10742,5692
22422,5692
1458,5692
5155,5692
15017,5692
6095,5692
6597,5692
297,6762
9446,6762
13177,6762
20899,6345
15056,6345
17752,6345
15861,6345
19326,6345
6841,6345
7688,6345
3083,6345
9929,6345
12917,6345
5047,6345
12463,6345
20930,6345
14359,6345
14607,6345
20733,6345
7849,6345
8854,6345
6095,6345
511,6345
22132,2443
16377,2443
19079,2443
3442,2443
14723,3257
9334,5029
5126,5029
20339,5029
6697,5029
16875,5029
3589,7310
8443,7310
14621,7310
7720,7310
275,7310
21195,7310
8182,7310
3794,7310
7559,7310
14619,7310
10273,7310
1576,7310
15832,7310
3145,7310
12463,7310
19873,7310
20861,7310
14354,7310
18247,7310
22180,7310
9429,7310
7252,7310
18494,7310
19408,7310
15632,7310
10865,7310
7479,7310
10566,7310
9928,7310
19415,4460
16382,4460
10817,4460
19415,8796
21813,5014
19335,5014
5829,5014
13177,5014
2606,5014
4822,5014
19720,5014
3930,5014
11749,5014
2864,5014
17297,5014
586,5014
9367,5014
16837,5014
9347,6615
7146,6496
3013,6065
16333,6065
7824,6065
6346,6065
10052,6065
2007,6065
4818,1286
17043,8328
5987,8328
19592,8328
4382,4031
21346,11230
7467,9107
10283,9107
17835,2919
15583,2919
18201,9411
21692,9411
15656,9411
19862,9411
272,9411
10243,9411
7320,9411
4473,9411
3348,9411
16781,2275
13358,2275
12372,2275
15017,2275
18377,586
7322,586
6938,586
14859,586
5558,3416
1996,3416
11156,3416
7688,3416
12188,3416
17926,3416
17497,3416
18400,3416
17998,3416
17544,3416
19029,3416
13863,3416
6140,3416
18723,3416
5548,3416
14073,1112
7688,1112
22351,8449
8529,8449
16963,8449
10512,8449
15113,2435
10975,2435
20835,2435
15455,2435
16459,8368
16680,11135
3779,11135
9083,11135
17334,11135
262,2809
11551,2809
1119,4189
17287,4189
14485,4189
9463,6845
2395,6845
3004,6845
21617,6845
768,6845
8458,6845
3010,6845
1863,843
19510,843
16444,2382
15942,3354
22366,3354
14941,3354
5928,3354
22350,3354
4817,3354
5460,3354
14073,9130
19326,9130
6686,9130
17152,8561
16161,8561
8799,11932
5422,11932
11179,11932
16584,11932
17864,11932
5101,3760
14073,3760
18066,3760
11456,3760
13867,3760
9875,3043
19277,3043
22372,3043
9839,5852
1119,5852
22400,5852
15524,5852
19326,5852
11214,5852
10004,5852
4554,5852
10570,5852
9978,5852
3483,328
16301,328
19461,328
2386,328
14859,328
19848,4270
15357,4270
6646,11543
4264,11543
15252,11543
22400,11543
13814,11543
6364,11543
2359,6632
1400,6632
5383,521
18794,521
14295,521
7021,521
4743,521
20479,431
20649,431
12421,9757
7174,9757
5907,10639
9232,10639
13194,10639
14291,10639
21937,10639
19063,10639
15524,10639
19326,10639
8082,10639
17877,10639
17218,10639
5003,10639
2634,10639
12463,10639
